0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.21094706351763148,0.14564704103279055,0.11660767608374058,0.16610746393193027,0.1382375844134447,0.06011197078331827,0.14101690435698525,0.36802749843277566,0.0,0.09385395008611223,0.14182521771611364,0.03914216016898311,0.0,0.0,0.0,0.0,0.054097373235739286,0.10121424168036239,0.19511399901584417,0.2969060290912393,0.0,0.16882215828622632,0.03304140616871957,0.3010246041328947,0.12845578539367566,0.01355044163917457,0.19356067479067818,0.3185123291978887,0.03769353108191036,0.11547452083994658,0.08531899164098537,0.009548598771583606,0.0,0.12026718628138171,0.0,0.0,0.01526961713339422,0.0,0.0015865872042601457,0.0,0.43289996230442185,0.04653705183231553,0.05410619937935134,0.0,0.07055429603680342,0.08531029727572835,0.03301307048124115,0.06425589027037022,0.11975817825347768,0.04415163743970992,0.0,0.0,0.2118272784014436,0.0,0.04109448278375497,0.16568957095302994,0.036966504269378954,-0.09567169637104002,0.0,0.24536244236371593,0.15373773499214155,0.017324025209831725,0.0,0.33884977564991087,0.2616541305514333,0.0,0.19703956787751978,0.0,-0.07260841874535828,0.04207846958817829,0.1383005922796429,0.2915739963541184,0.05384388688192185,0.1039036444435421,0.19572698623667822
0.024785515350957115,0.17513397708568532,0.17891487217478988,0.04373873666712901,0.23210283952826632,0.04051413520855965,0.18451594093893695,0.13667133781221694,0.2543208618517066,0.0855548126468879,0.3151240802348597,0.0649634951258713,0.0,0.2924561730735122,0.013291522593906297,0.11243070679078489,0.0,0.08154541646847145,0.12326946668169213,0.06772867187198299,0.0,0.18973419489865878,0.3226510365622972,0.1346944890927422,0.30166693701917485,0.23488972268813582,0.08814405339377406,0.1640857723091323,0.0,0.08178875335322178,0.0,0.08146263800936622,0.0,0.16546063313811565,0.18145683998583886,0.0,0.0,0.0,0.1397683707115926,0.09778221644958965,0.4396663424763765,0.0,0.17861529982303498,0.0,0.08018662606999662,0.15469167749627907,0.0,0.1491754961915763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2210228226289966,0.0,-0.05190534452043452,0.0,0.0,0.06854012635897992,0.04215012509322652,0.04867237964314135,0.28233297059685836,0.08525937013494926,0.17239548084317066,0.20215341337440793,0.12295698519745325,0.0,0.06826515970091968,0.34659402064230294,0.05388865617341778,0.0,0.14555515614431588,0.07484976460774288
0.10949050219809348,0.1374996278043401,0.0,0.11167442152737424,0.3582415158193479,0.03057396783277126,0.1322914094048373,0.4618227262862981,0.015709036887521583,0.0,0.0,0.0,0.0,0.4735682375471069,0.18884703877844505,0.20130301649190435,0.0,0.2442734330127245,0.0,0.0033483707771237805,0.0,0.27640703019150525,0.33117364953772455,0.18521873302466677,0.2873725513132372,0.15174378033517824,0.17219870158632614,0.2202531671125728,0.07864082090558266,0.0,0.09565036348846606,0.1404387171206554,0.0,0.22896670052965296,0.15686356562584752,0.0,0.052362698299187396,0.0,0.06570253850341974,0.2561600292473103,0.5515512194705025,0.0,0.0,0.0,0.23892335445946042,0.05589420245383085,0.13245231379037614,0.21220206145920165,0.032319688398918404,0.006456273657811648,0.05801887311977973,0.0,0.3437724082328923,0.0,0.0,0.0,0.0,-0.022043335708870272,0.0,0.0,0.0,0.16426061501695854,0.0,0.4402618331681551,0.2823897130545516,0.15834273228914061,0.28488425579765336,0.025066737459121684,0.0,0.22873657288671848,0.2079635480007299,0.36445603101930807,0.03555639432051109,0.23333625427523777,0.04725739422011349
0.0,0.17227463206681007,0.19629178777987832,0.03161461272479502,0.20513314320233958,0.06232686437136154,0.15860488113068164,0.23812502225142743,0.013792836942407878,0.32091588764996853,0.24765781732468448,0.001685637338126089,0.0,0.3535247136388843,0.07612173445046816,0.0,0.0,0.339668957133443,0.08547173360371463,0.08541063723232716,0.0,0.13117970983485314,0.20910817355672942,0.0,0.2520091485546246,0.22040793007167225,0.23037293480581442,0.1184769038258342,0.0,0.0,0.12827623437233396,0.07982678095455853,0.0,0.30092602711051497,0.0,0.0,0.009536938157772434,0.04093560206532781,0.06665089817861523,0.0,0.4136007288167528,0.07944841078388482,0.05256738156663843,0.0,0.0,0.20457057462611983,0.05221663282097037,0.23939796374252686,0.09225397324475593,0.20043785042255982,0.0,0.0,0.26554787576240035,0.0,0.0,0.27923760579042645,0.0,0.0,0.0,0.006169431791576423,0.009168207564371436,0.10257149391242162,0.007800397443495116,0.3049357986470434,0.16160640788862862,0.0,0.32781809493864317,0.0,0.0,0.0,0.2925396866782467,0.12796789082290694,0.0883790076228463,0.02640997666848781,0.08217452155676838
0.08951789331418375,0.20144709633812674,0.15426506622847075,0.01798514366282421,0.2862178115076999,0.047119446306617616,0.2774381196008129,0.25925707327413267,0.0,0.23829085823399618,0.3837582299856025,0.0,0.0,0.1633450221325943,0.0,0.08566197315658941,0.047824041930479726,0.3172137869151718,0.0960826938525925,0.2364945457062812,0.1228617988668348,0.22962497034609078,0.19384329502890654,0.05565933860215888,0.0,0.22538755947238925,0.0,0.09224147217096883,0.015166087274599853,0.0,0.0,0.0,0.0,0.25111269321022667,0.0,0.05828668954390793,0.1831964910790885,0.019570898174192327,0.36077377621741,0.06725590052163642,0.4203940093844684,0.0,0.0,0.0,0.051047099805498375,0.16269519856096262,0.11813181266524668,0.21077279873709603,0.08653599215568011,0.0,0.033844359372358,0.0,0.2134695493674212,0.0,0.0,0.31843837722353757,0.0,-0.13144977679277817,0.0,0.2175360949326294,0.0,0.23238380185480773,0.0,0.31591309429875464,0.16404887561250334,0.0,0.37112099427570633,0.0,0.039712535066097295,0.05747197382603837,0.2530221285845294,0.24887179987871083,0.0745712855952174,0.20075849751587876,0.25746598386589237
0.22424620629621209,0.015078693291679927,0.159238960479607,0.14025372963150715,0.08689972539480666,0.13516337353472807,0.09851837177864749,0.011128941946144388,0.034781071398104206,0.10919398654828162,0.32251982529422535,0.11898556580096373,0.0,0.06536227403075386,0.1916493560379477,0.0,0.0,0.28993441239999235,0.0,0.23502758773810462,0.0,0.03434095092481137,0.16994590338354446,0.02358361816027778,0.1292795163539351,0.1917410710041008,0.2319804042550085,0.0,0.0,0.0,0.04327283026933842,0.0,0.0,0.06103284363873319,0.1560781029977806,0.0,0.0,0.0,0.312696507731053,0.0,0.37030349790228184,0.2392378717469517,0.0,0.011081294362257441,0.13888168999052947,0.3775280314801343,0.0730846701679426,0.14271013110674563,0.0,0.17867464464636695,0.010737374168720289,0.0,0.28411799004026894,0.0,0.0,0.21799319479724533,0.06940905618808489,-0.057880646882053036,0.0,0.0,0.0,0.0,0.0,0.43570928903611494,0.15691916639741765,0.0,0.15350301603699323,0.0,0.0,0.0,0.0,0.1744441091782642,0.0,0.14107313920787742,0.26881186428733006
0.15411359799185423,0.0,0.21588043235648002,0.12664982171451908,0.29119604213304695,0.16514343682091195,0.18857723037386873,0.16580863126263556,0.0,0.1698517837388672,0.24453440211279645,0.11225000615471069,0.11909572884962791,0.16238843142862397,0.0,0.0,0.14705735735783432,0.18316879229664476,0.12084184726338203,0.13818212319905043,0.0,0.14644598831760483,0.1128252417882334,0.0,0.0,0.0,0.11674143850404026,0.0,0.045590868151846146,0.0,0.10482029113589762,0.10138753713103955,0.0,0.1286011364441015,0.07492199685877048,0.03902052165502117,0.22064048419745197,0.11848835891108415,0.0,0.0,0.47496088663508435,0.0,0.2298672052304026,0.0,0.03137956535205527,0.2911478768701415,0.18751801383104158,0.24711611741240216,0.010288944418912382,0.17152520375264987,0.0,0.0,0.0,0.0,0.12776992561459505,0.2954050261131126,0.0,0.0,0.0,0.09444228745386919,0.0,0.10193186237966398,0.08125184316598838,0.3241190004306369,0.13562989667178502,0.2957678278673807,0.045009562218601806,0.0,0.0,0.05355715427657874,0.12437236689070953,0.0,0.0,0.31229452277688186,0.0
0.0,0.06496741997179316,0.1584772596069833,0.04921195114690572,0.1745495479260784,0.15359387846521497,0.0,0.19431124185425447,0.0,0.28017438615115325,0.30199490798253403,0.1581443746991945,0.0,0.253561425907671,0.2880942650114172,0.1070353607270728,0.0,0.11458811302909844,0.1044240853436839,0.28353176815725606,0.0,0.2519969920248851,0.13208567957109688,0.02821472063842928,0.0,0.0,0.21668767053110877,0.09502092777894872,0.033698784330896396,0.0,0.0,0.0012018202131096052,0.005043666013401346,0.2527551068954548,0.08985236995707303,0.0,0.0,0.019244906310295212,0.14693566771933778,0.16031274378270788,0.42682292058675253,0.011896923377555005,0.02150149284318425,0.0,0.0,0.1649214053056715,0.13697116605387746,0.17527517443129462,0.0,0.14711458109676678,0.0,0.0,0.2904755717484823,0.015616767284137384,0.0,0.08209532133249138,0.13946818965523738,0.0,0.0,0.09739356459390976,0.0,0.007529661151798838,0.0,0.42156481607710183,0.12336694150265286,0.0,0.2791417427859619,0.0,0.005839758320763102,0.30646482580285794,0.24003044211419244,0.11246390498062797,0.0,0.273460512707408,0.0
0.1510636936096672,0.07096210113568854,0.06153847805243229,0.11048565266735874,0.34982116152137,0.0,0.01963119855252402,0.11578950641345549,0.0,0.0888151119591306,0.12488865214383019,0.07789451320368698,0.0,0.3645984496537189,0.053638602662770735,0.24144812137239743,0.0,0.20459715325397046,0.0,0.06328984705144634,0.102992760940615,0.05488124268976786,0.0974526235405997,0.0,0.0,0.4022284760581249,0.06363646882069655,0.0,0.04793150925276198,0.0,0.0,0.10040853449698249,0.012220592918446108,0.26913233641681306,0.03679464439935004,0.0,0.0,0.0,0.03949679537150905,0.1333335557368144,0.5103577279369936,0.0,0.0,0.0,0.012593656158209754,0.14164144420708508,0.0,0.23333952100506802,0.024488896688617853,0.13573268717015033,0.06052103818255308,0.0,0.2816091954022989,0.06843567506294305,0.0,0.33999644238639765,0.0,-0.08459321739783714,0.0,0.29672052425126494,0.0,0.0,0.11603837610510273,0.3585486561276423,0.014567689432926585,0.06319312465872486,0.15543623279291757,0.0,0.0,0.07845021273948516,0.33209596313378437,0.35963966299096983,0.0,0.0,0.35072724551897416
0.028962967294159668,0.3267789977217661,0.05517490566026793,0.038499153667067965,0.18347313460173154,0.19089691460295966,0.05700514257086458,0.25491425113526656,0.0,0.20606818414873623,0.0,0.15350582872080962,0.10701482579095338,0.38950133597971437,0.3507094786092187,0.0,0.0,0.2609361692585108,0.10713478806746812,0.06962826210630112,0.22776177203450582,0.18962071562344449,0.2972929541156678,0.0007425429578725005,0.07855235388712932,0.0,0.0,-0.15174306542825758,0.06224128173038279,0.14937341839038462,0.0,0.03721697564206871,0.0,0.11165838752379098,0.2349262133444941,0.09452365280284389,0.09320582795218242,0.10153248406757959,0.20760478504806887,0.032714723087151676,0.5250480969970305,0.13978318700809575,0.026564996846818307,0.0,0.0,0.2024766850478529,0.038147251467887826,0.27780403602930975,0.08666646153918982,0.12612779966882767,0.0,0.0,0.30526503016142653,0.07308306810673912,0.0,0.44742194672607943,0.0,0.0,0.0,0.02863978127182483,0.0,0.0,0.10182846804155687,0.39061610021643206,0.14095400763133464,0.13186531039749935,0.34459375529730457,0.058342121327049246,0.0,0.01646434550093459,0.2531128854527695,0.3621579640274447,0.2514788821717029,0.26806531744930323,0.032879695902322044
0.0894016367731793,0.2549835415009692,0.2881929152589256,0.10234973160594706,0.2831401399672416,0.12300167594294532,0.07804648258266463,0.2934080596435762,0.0,0.25764427040571325,0.344545023002832,0.045589109350845425,0.35604097213268515,0.40189581964593973,0.0,0.09333772369703904,0.18159502201757444,0.17659652431738485,0.0,0.006128705955143589,0.0,0.20239356896672742,0.32499107652451387,0.2685577269961029,0.0,0.0,0.0,0.0,0.0,0.08271794775654637,0.08491600646722328,0.001446999972733818,0.0,0.0,0.0,0.0,0.0,0.0,0.24860684621440804,0.0034583075786441824,0.45164296590349023,0.0,0.0,0.0,0.060588268699194786,0.14435472697542046,0.0,0.2190181986031854,0.0,0.10448323049033548,0.20057782705890165,0.0,0.3583386562957888,0.0,0.0,0.20919908451603772,0.0,0.0,0.0,0.13754330405801002,0.0,0.0,0.003613382735839815,0.2581915201930267,0.13641383397365464,0.16190351401367456,0.23403027612350252,0.21947555599262034,0.013345669993196252,0.20997000822444872,0.19725502546083104,0.27768221618253786,0.26506130604615086,0.25356643708000526,0.11439847772141964
0.16749257387385624,0.06067345193676258,0.25566034776754304,0.05624890789977907,0.19824956086799317,0.026814770469167772,0.1585668563078647,0.3679603582170233,0.256236086575117,0.28813153301501515,0.3192582564465541,0.0,0.2207558304473508,0.0,0.018396590715731853,0.22035988250931116,0.0,0.2725243838611875,0.0,0.32532921595301956,0.005461034350630523,0.12178951309728202,0.3912748949330102,0.0,0.11492579824754925,0.22282577155376393,0.13540293617365556,0.0,0.0,0.0,0.11031289164425065,0.0,0.0,0.2410868503387849,0.2162411367312858,0.0,0.21805816426940153,0.09833909676499275,0.24917424630746093,0.0,0.48514435927489097,0.1044184587862223,0.0,0.0,0.0,0.13562486805293217,0.0,0.2395970793758557,0.07017150668294063,0.05888805813898786,0.0,0.0,0.321024102390741,0.0,0.02675912497454974,0.18436479175862736,0.0,0.0,-0.11528455965576692,0.15316538259339466,0.0,0.0,0.06072029838735107,0.30195541214284627,0.0,0.0,0.434285121018735,0.16259514843513612,0.0,0.0341786724763693,0.13709938275517375,0.2090511660979863,0.0,0.2653417707422882,0.08125403961007052
0.0,0.0,0.05673642143761912,0.0,0.3266227420290755,0.23377108905157187,0.11670528903596912,0.214436859139896,0.0,0.07613885012931264,0.013339136626106906,0.03588141712791722,0.09112100436642913,0.3592205233031067,0.19517663137969649,0.0,0.0,0.22628807279310434,0.09730526051786045,0.03737269931485295,0.0,0.0,0.08966648289154598,0.36461030476347056,0.2028134793478196,0.1385068472209957,0.0,0.13675821509848812,0.0,0.11020590612960678,0.0,0.11311688057812538,0.0,0.14830088510918457,0.10631730116704591,0.0,0.0,0.0,0.22616849885560528,0.0,0.3674149649199757,0.06975968594644907,0.07274247656816688,0.0,0.0,0.1885394469134699,0.12261067325539382,0.21456568661166095,0.0,0.054081230900914753,0.19286157395953663,0.0,0.06792446248377973,0.0,0.0,0.19643549914070169,0.12037101975199936,0.0,0.0,0.0,0.13627216726768884,0.0,0.0,0.3903307041574601,0.10550699226799946,0.10338010053455374,0.2954089870666358,0.0,0.0,0.1169533162721441,0.25630276254054024,0.1313740375551232,0.0,0.228717190792167,0.16595579231606813
0.09567322241989717,0.1245496202349393,0.08674037827946403,0.07944887065451534,0.22291871414044873,0.0,0.13466753481539603,0.5427711571104107,0.0,0.08960824317694542,0.27463450938452155,0.1123690059757051,0.20542214589862545,0.0,0.03192319003344153,0.0287484187140913,0.05483769935476572,0.3074868142873999,0.0,0.08279952180629274,0.0,0.30851701336834353,0.22786819018758614,0.43348046156750997,0.0,0.13175835326672755,0.0,0.0,0.09817114270916333,0.0,0.15748809702848862,0.053807012168283576,0.0,0.0,0.24978917687139582,0.12857620560001384,0.0,0.0,0.1794185435835162,0.12306451746112548,0.46441541030190414,0.0,0.0,0.10736490655747621,0.0,0.0,0.2532226665893376,0.3659959141857619,0.0,0.10557945262273541,0.06526993181912114,0.0,0.10773557738213949,0.0,0.0,0.4821718553882312,0.0,-0.07579442404583295,0.0,0.16700791251769703,0.0,0.0,0.0,0.330217253332381,0.056255011043399916,0.0,0.13062214843545505,0.0,0.0,0.2493958000754239,0.03498767491538044,0.0,0.1180647825846652,0.04443712183186123,0.22605707619408666
